year,state,state_po,state_fips,state_cen,state_ic,candidate,party,writein,candidatevotes,totalvotes
2016,Alabama,AL,1,63,41,"Johnson, Gary",libertarian,FALSE,44467,2123372
2016,Alabama,AL,1,63,41,,,TRUE,21712,2123372
2016,Alabama,AL,1,63,41,"Stein, Jill",green,FALSE,9391,2123372
2016,Alaska,AK,2,94,81,"Trump, Donald J.",republican,FALSE,163387,318608
2016,Alaska,AK,2,94,81,"Clinton, Hillary",democrat,FALSE,116454,318608
2016,Alaska,AK,2,94,81,"Johnson, Gary",libertarian,FALSE,18725,318608
2016,Alaska,AK,2,94,81,,,TRUE,9201,318608
2016,Alaska,AK,2,94,81,"Stein, Jill",green,FALSE,5735,318608
2016,Alaska,AK,2,94,81,"Castle, Darrell L.",constitution party,FALSE,3866,318608
2016,Alaska,AK,2,94,81,"De La Fuente, Roque """"Rocky""""",no party affiliation,FALSE,1240,318608
2016,Arizona,AZ,4,86,61,"Trump, Donald J.",republican,FALSE,1252401,2573165
2016,Arizona,AZ,4,86,61,"Clinton, Hillary",democrat,FALSE,1161167,2573165
2016,Arizona,AZ,4,86,61,"Johnson, Gary",libertarian,FALSE,106327,2573165
2016,Arizona,AZ,4,86,61,"Stein, Jill",green,FALSE,34345,2573165
2016,Arizona,AZ,4,86,61,,independent,TRUE,17473,2573165
2016,Arizona,AZ,4,86,61,"Castle, Darrell L.",constitution party,TRUE,1058,2573165
2016,Arizona,AZ,4,86,61,,no party affiliation,TRUE,311,2573165
2016,Arizona,AZ,4,86,61,,democrat,TRUE,42,2573165
2016,Arizona,AZ,4,86,61,"De La Fuente, Roque """"Rocky""""",american delta party,TRUE,29,2573165
2016,Arizona,AZ,4,86,61,"Tittle, Sheila """"Samm""""",we the people,TRUE,12,2573165
2016,Arkansas,AR,5,71,42,"Trump, Donald J.",republican,FALSE,684872,1130635
2016,Arkansas,AR,5,71,42,"Clinton, Hillary",democrat,FALSE,380494,1130635
2016,Arkansas,AR,5,71,42,"Johnson, Gary",libertarian,FALSE,29829,1130635
2016,Arkansas,AR,5,71,42,"McMullin, Evan",better for america,FALSE,13255,1130635
2016,Arkansas,AR,5,71,42,"Stein, Jill",green,FALSE,9473,1130635
2016,Arkansas,AR,5,71,42,"Hedges, Jim",prohibition,FALSE,4709,1130635
2016,Arkansas,AR,5,71,42,"Castle, Darrell L.",constitution party,FALSE,4613,1130635
2016,Arkansas,AR,5,71,42,"Kahn, Lynn S.",independent,FALSE,3390,1130635
2016,California,CA,6,93,71,"Clinton, Hillary",democrat,FALSE,8753788,14181595
2016,California,CA,6,93,71,"Trump, Donald J.",republican,FALSE,4483810,14181595
2016,California,CA,6,93,71,"Johnson, Gary",libertarian,FALSE,478500,14181595
2016,California,CA,6,93,71,"Stein, Jill",green,FALSE,278657,14181595
2016,California,CA,6,93,71,,,TRUE,120739,14181595
2016,California,CA,6,93,71,"La Riva, Gloria Estella",peace & freedom,FALSE,66101,14181595
2016,Colorado,CO,8,84,62,"Clinton, Hillary",democrat,FALSE,1338870,2780220
2016,Colorado,CO,8,84,62,"Trump, Donald J.",republican,FALSE,1202484,2780220
2016,Colorado,CO,8,84,62,"Johnson, Gary",libertarian,FALSE,144121,2780220
2016,Colorado,CO,8,84,62,"Stein, Jill",green,FALSE,38437,2780220
2016,Colorado,CO,8,84,62,Scattering,unaffiliated,FALSE,31485,2780220
2016,Colorado,CO,8,84,62,"Castle, Darrell L.",american constitution party,FALSE,11699,2780220
2016,Colorado,CO,8,84,62,"Keniston, Chris",veterans party of america,FALSE,5028,2780220
2016,Colorado,CO,8,84,62,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,1255,2780220
2016,Colorado,CO,8,84,62,"Kopitke, Kyle Kenley",independent american,FALSE,1096,2780220
2016,Colorado,CO,8,84,62,"Maldonado, Joseph Allen",independent people of colorado,FALSE,872,2780220
2016,Colorado,CO,8,84,62,"Maturen, Michael A.",american solidarity party,FALSE,862,2780220
2016,Colorado,CO,8,84,62,"Silva, Rod",nutrition party,FALSE,751,2780220
2016,Colorado,CO,8,84,62,"Hoefling, Tom",america's party,FALSE,710,2780220
2016,Colorado,CO,8,84,62,"La Riva, Gloria Estella",socialism and liberation party,FALSE,531,2780220
2016,Colorado,CO,8,84,62,"Kennedy, Alyson",socialist workers,FALSE,452,2780220
2016,Colorado,CO,8,84,62,"Kotlikoff, Laurence",kotlikoff for president,FALSE,392,2780220
2016,Colorado,CO,8,84,62,"Lyttle, Bradford",nonviolent resistance/pacifist,FALSE,382,2780220
2016,Colorado,CO,8,84,62,"Atwood, Frank",approval voting party,FALSE,337,2780220
2016,Colorado,CO,8,84,62,"Emidio """"Mimi"""", Soltysik",socialist party usa,FALSE,271,2780220
2016,Colorado,CO,8,84,62,"Hedges, James",prohibition,FALSE,185,2780220
2016,Connecticut,CT,9,16,1,"Clinton, Hillary",democrat,FALSE,897572,1644920
2016,Connecticut,CT,9,16,1,"Trump, Donald J.",republican,FALSE,673215,1644920
2016,Connecticut,CT,9,16,1,"Johnson, Gary",libertarian,FALSE,48676,1644920
2016,Connecticut,CT,9,16,1,"Stein, Jill",green,FALSE,22841,1644920
2016,Connecticut,CT,9,16,1,,,TRUE,2616,1644920
2016,Delaware,DE,10,51,11,"Clinton, Hillary",democrat,FALSE,235603,441590
2016,Delaware,DE,10,51,11,"Trump, Donald J.",republican,FALSE,185127,441590
2016,Delaware,DE,10,51,11,"Johnson, Gary",libertarian,FALSE,14757,441590
2016,Delaware,DE,10,51,11,"Stein, Jill",green,FALSE,6103,441590
2016,District of Columbia,DC,11,53,55,"Clinton, Hillary",democrat,FALSE,282830,312575
2016,District of Columbia,DC,11,53,55,"Trump, Donald J.",republican,FALSE,12723,312575
2016,District of Columbia,DC,11,53,55,,,TRUE,6551,312575
2016,District of Columbia,DC,11,53,55,"Johnson, Gary",libertarian,FALSE,4906,312575
2016,District of Columbia,DC,11,53,55,"Stein, Jill",green,FALSE,4258,312575
2016,District of Columbia,DC,11,53,55,Blank Vote,,FALSE,1064,312575
2016,District of Columbia,DC,11,53,55,Over Vote,,FALSE,243,312575
2016,Florida,FL,12,59,43,"Trump, Donald J.",republican,FALSE,4617886,9420039
2016,Florida,FL,12,59,43,"Clinton, Hillary",democrat,FALSE,4504975,9420039
2016,Florida,FL,12,59,43,"Johnson, Gary",libertarian,FALSE,207043,9420039
2016,Florida,FL,12,59,43,"Stein, Jill",green,FALSE,64399,9420039
2016,Florida,FL,12,59,43,"Castle, Darrell L.",constitution party,FALSE,16475,9420039
2016,Florida,FL,12,59,43,"De La Fuente, Roque """"Rocky""""",reform party,FALSE,9108,9420039
2016,Florida,FL,12,59,43,,,TRUE,153,9420039
2016,Georgia,GA,13,58,44,"Trump, Donald J.",republican,FALSE,2089104,4114732
2016,Georgia,GA,13,58,44,"Clinton, Hillary",democrat,FALSE,1877963,4114732
2016,Georgia,GA,13,58,44,"Johnson, Gary",libertarian,FALSE,125306,4114732
2016,Georgia,GA,13,58,44,,,TRUE,22359,4114732
2016,Hawaii,HI,15,95,82,"Clinton, Hillary",democrat,FALSE,266891,437664
2016,Hawaii,HI,15,95,82,"Trump, Donald J.",republican,FALSE,128847,437664
2016,Hawaii,HI,15,95,82,"Johnson, Gary",libertarian,FALSE,15954,437664
2016,Hawaii,HI,15,95,82,"Stein, Jill",green,FALSE,12737,437664
2016,Hawaii,HI,15,95,82,Blank Vote,,FALSE,8289,437664
2016,Hawaii,HI,15,95,82,"Castle, Darrell L.",constitution party,FALSE,4508,437664
2016,Hawaii,HI,15,95,82,Over Vote,,FALSE,438,437664
2016,Idaho,ID,16,82,63,"Trump, Donald J.",republican,FALSE,409055,690255
2016,Idaho,ID,16,82,63,"Clinton, Hillary",democrat,FALSE,189765,690255
2016,Idaho,ID,16,82,63,"McMullin, Evan",independent,FALSE,60748,690255
2016,Idaho,ID,16,82,63,"Johnson, Gary",libertarian,FALSE,28331,690255
2016,Idaho,ID,16,82,63,"Castle, Darrell L.",constitution party,FALSE,2356,690255
2016,Illinois,IL,17,33,21,"Clinton, Hillary",democrat,FALSE,3090729,5536424
2016,Illinois,IL,17,33,21,"Trump, Donald J.",republican,FALSE,2146015,5536424
2016,Illinois,IL,17,33,21,"Johnson, Gary",libertarian,FALSE,209596,5536424
2016,Illinois,IL,17,33,21,"Stein, Jill",green,FALSE,76802,5536424
2016,Illinois,IL,17,33,21,,,TRUE,13282,5536424
2016,Indiana,IN,18,32,22,"Trump, Donald J.",republican,FALSE,1557286,2734958
2016,Indiana,IN,18,32,22,"Clinton, Hillary",democrat,FALSE,1033126,2734958
2016,Indiana,IN,18,32,22,"Johnson, Gary",libertarian,FALSE,133993,2734958
2016,Indiana,IN,18,32,22,,green,TRUE,7841,2734958
2016,Indiana,IN,18,32,22,"Castle, Darrell L.",constitution party,TRUE,1937,2734958
2016,Indiana,IN,18,32,22,,independent,TRUE,718,2734958
2016,Indiana,IN,18,32,22,"Emidio """"Mimi"""", Soltysik",socialist party usa,TRUE,57,2734958
2016,Iowa,IA,19,42,31,"Trump, Donald J.",republican,FALSE,800983,1565580
2016,Iowa,IA,19,42,31,"Clinton, Hillary",democrat,FALSE,653669,1565580
2016,Iowa,IA,19,42,31,"Johnson, Gary",libertarian,FALSE,59186,1565580
2016,Iowa,IA,19,42,31,,,TRUE,17746,1565580
2016,Iowa,IA,19,42,31,"McMullin, Evan",nominated by petition,FALSE,12366,1565580
2016,Iowa,IA,19,42,31,"Stein, Jill",green,FALSE,11479,1565580
2016,Iowa,IA,19,42,31,"Castle, Darrell L.",constitution party,FALSE,5335,1565580
2016,Iowa,IA,19,42,31,"Kahn, Lynn S.",new independent party iowa,FALSE,2247,1565580
2016,Iowa,IA,19,42,31,"Vacek, Dan",legal marijuana now,FALSE,2246,1565580
2016,Iowa,IA,19,42,31,"La Riva, Gloria Estella",socialism and liberation party,FALSE,323,1565580
2016,Kansas,KS,20,47,32,"Trump, Donald J.",republican,FALSE,671018,1184402
2016,Kansas,KS,20,47,32,"Clinton, Hillary",democrat,FALSE,427005,1184402
2016,Kansas,KS,20,47,32,"Johnson, Gary",libertarian,FALSE,55406,1184402
2016,Kansas,KS,20,47,32,"Stein, Jill",independent,FALSE,23506,1184402
2016,Kansas,KS,20,47,32,,,TRUE,7467,1184402
2016,Kentucky,KY,21,61,51,"Trump, Donald J.",republican,FALSE,1202971,1924149
2016,Kentucky,KY,21,61,51,"Clinton, Hillary",democrat,FALSE,628854,1924149
2016,Kentucky,KY,21,61,51,"Johnson, Gary",libertarian,FALSE,53752,1924149
2016,Kentucky,KY,21,61,51,"McMullin, Evan",independent,FALSE,22780,1924149
2016,Kentucky,KY,21,61,51,"Stein, Jill",green,FALSE,13913,1924149
2016,Kentucky,KY,21,61,51,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,1128,1924149
2016,Kentucky,KY,21,61,51,,,TRUE,751,1924149
2016,Louisiana,LA,22,72,45,"Trump, Donald J.",republican,FALSE,1178638,2029032
2016,Louisiana,LA,22,72,45,"Clinton, Hillary",democrat,FALSE,780154,2029032
2016,Louisiana,LA,22,72,45,"Johnson, Gary",libertarian,FALSE,37978,2029032
2016,Louisiana,LA,22,72,45,Other,,FALSE,18231,2029032
2016,Louisiana,LA,22,72,45,"Stein, Jill",green,FALSE,14031,2029032
2016,Maine,ME,23,11,2,"Clinton, Hillary",democrat,FALSE,357735,771892
2016,Maine,ME,23,11,2,"Trump, Donald J.",republican,FALSE,335593,771892
2016,Maine,ME,23,11,2,"Johnson, Gary",libertarian,FALSE,38105,771892
2016,Maine,ME,23,11,2,Blank Vote,,FALSE,23965,771892
2016,Maine,ME,23,11,2,"Stein, Jill",green,FALSE,14251,771892
2016,Maine,ME,23,11,2,,unenrolled,FALSE,2243,771892
2016,Maryland,MD,24,52,52,"Clinton, Hillary",democrat,FALSE,1677928,2781446
2016,Maryland,MD,24,52,52,"Trump, Donald J.",republican,FALSE,943169,2781446
2016,Maryland,MD,24,52,52,"Johnson, Gary",libertarian,FALSE,79605,2781446
2016,Maryland,MD,24,52,52,"Stein, Jill",green,FALSE,35945,2781446
2016,Maryland,MD,24,52,52,,,TRUE,33263,2781446
2016,Maryland,MD,24,52,52,Other,,TRUE,10921,2781446
2016,Maryland,MD,24,52,52,,no party affiliation,TRUE,278,2781446
2016,Maryland,MD,24,52,52,"Trump, Donald J.",republican,TRUE,259,2781446
2016,Maryland,MD,24,52,52,"Clinton, Hillary",democrat,TRUE,78,2781446
2016,Massachusetts,MA,25,14,3,"Clinton, Hillary",democrat,FALSE,1995196,3378821
2016,Massachusetts,MA,25,14,3,"Trump, Donald J.",republican,FALSE,1090893,3378821
2016,Massachusetts,MA,25,14,3,"Johnson, Gary",libertarian,FALSE,138018,3378821
2016,Massachusetts,MA,25,14,3,Blank Vote,,FALSE,53775,3378821
2016,Massachusetts,MA,25,14,3,Other,,FALSE,50488,3378821
2016,Massachusetts,MA,25,14,3,"Stein, Jill",green,FALSE,47661,3378821
2016,Massachusetts,MA,25,14,3,,,TRUE,2790,3378821
2016,Michigan,MI,26,34,23,"Trump, Donald J.",republican,FALSE,2279543,4799284
2016,Michigan,MI,26,34,23,"Clinton, Hillary",democrat,FALSE,2268839,4799284
2016,Michigan,MI,26,34,23,"Johnson, Gary",libertarian,FALSE,172136,4799284
2016,Michigan,MI,26,34,23,"Stein, Jill",green,FALSE,51463,4799284
2016,Michigan,MI,26,34,23,"Castle, Darrell L.",u.s. taxpayers party,FALSE,16139,4799284
2016,Michigan,MI,26,34,23,,,TRUE,8955,4799284
2016,Michigan,MI,26,34,23,"Emidio """"Mimi"""", Soltysik",natural law,FALSE,2209,4799284
2016,Minnesota,MN,27,41,33,"Clinton, Hillary",democrat,FALSE,1367705,2944782
2016,Minnesota,MN,27,41,33,"Trump, Donald J.",republican,FALSE,1322949,2944782
2016,Minnesota,MN,27,41,33,"Johnson, Gary",libertarian,FALSE,112972,2944782
2016,Minnesota,MN,27,41,33,"McMullin, Evan",independence,FALSE,53075,2944782
2016,Minnesota,MN,27,41,33,"Stein, Jill",green,FALSE,36986,2944782
2016,Minnesota,MN,27,41,33,,,TRUE,27247,2944782
2016,Minnesota,MN,27,41,33,"Vacek, Dan",legal marijuana now,FALSE,11291,2944782
2016,Minnesota,MN,27,41,33,"Castle, Darrell L.",constitution party,FALSE,9456,2944782
2016,Minnesota,MN,27,41,33,"Kennedy, Alyson",socialist workers,FALSE,1671,2944782
2016,Minnesota,MN,27,41,33,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,1430,2944782
2016,Mississippi,MS,28,64,46,"Trump, Donald J.",republican,FALSE,700714,1209357
2016,Mississippi,MS,28,64,46,"Clinton, Hillary",democrat,FALSE,485131,1209357
2016,Mississippi,MS,28,64,46,"Johnson, Gary",libertarian,FALSE,14435,1209357
2016,Mississippi,MS,28,64,46,"Castle, Darrell L.",constitution party,FALSE,3987,1209357
2016,Mississippi,MS,28,64,46,"Stein, Jill",green,FALSE,3731,1209357
2016,Mississippi,MS,28,64,46,"Hedges, James",prohibition,FALSE,715,1209357
2016,Mississippi,MS,28,64,46,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,644,1209357
2016,Missouri,MO,29,43,34,"Trump, Donald J.",republican,FALSE,1594511,2808605
2016,Missouri,MO,29,43,34,"Clinton, Hillary",democrat,FALSE,1071068,2808605
2016,Missouri,MO,29,43,34,"Johnson, Gary",libertarian,FALSE,97359,2808605
2016,Missouri,MO,29,43,34,"Stein, Jill",green,FALSE,25419,2808605
2016,Missouri,MO,29,43,34,"Castle, Darrell L.",constitution party,FALSE,13092,2808605
2016,Missouri,MO,29,43,34,,,TRUE,7156,2808605
2016,Montana,MT,30,81,64,"Trump, Donald J.",republican,FALSE,279240,494526
2016,Montana,MT,30,81,64,"Clinton, Hillary",democrat,FALSE,177709,494526
2016,Montana,MT,30,81,64,"Johnson, Gary",libertarian,FALSE,28037,494526
2016,Montana,MT,30,81,64,"Stein, Jill",green,FALSE,7970,494526
2016,Montana,MT,30,81,64,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,1570,494526
2016,Nebraska,NE,31,46,35,"Trump, Donald J.",republican,FALSE,495961,844227
2016,Nebraska,NE,31,46,35,"Clinton, Hillary",democrat,FALSE,284494,844227
2016,Nebraska,NE,31,46,35,"Johnson, Gary",libertarian,FALSE,38946,844227
2016,Nebraska,NE,31,46,35,,,TRUE,16051,844227
2016,Nebraska,NE,31,46,35,"Stein, Jill",nominated by petition,FALSE,8775,844227
2016,Nevada,NV,32,88,65,"Clinton, Hillary",democrat,FALSE,539260,1125385
2016,Nevada,NV,32,88,65,"Trump, Donald J.",republican,FALSE,512058,1125385
2016,Nevada,NV,32,88,65,"Johnson, Gary",libertarian,FALSE,37384,1125385
2016,Nevada,NV,32,88,65,None Of The Above,,FALSE,28863,1125385
2016,Nevada,NV,32,88,65,"Kopitke, Kyle Kenley",independent american,FALSE,5268,1125385
2016,Nevada,NV,32,88,65,"De La Fuente, Roque """"Rocky""""",no party affiliation,FALSE,2552,1125385
2016,New Hampshire,NH,33,12,4,"Clinton, Hillary",democrat,FALSE,348526,744296
2016,New Hampshire,NH,33,12,4,"Trump, Donald J.",republican,FALSE,345790,744296
2016,New Hampshire,NH,33,12,4,"Johnson, Gary",libertarian,FALSE,30777,744296
2016,New Hampshire,NH,33,12,4,,,TRUE,9618,744296
2016,New Hampshire,NH,33,12,4,"Stein, Jill",green,FALSE,6496,744296
2016,New Hampshire,NH,33,12,4,Scattering,,TRUE,2411,744296
2016,New Hampshire,NH,33,12,4,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,678,744296
2016,New Jersey,NJ,34,22,12,"Clinton, Hillary",democrat,FALSE,2148278,3874046
2016,New Jersey,NJ,34,22,12,"Trump, Donald J.",republican,FALSE,1601933,3874046
2016,New Jersey,NJ,34,22,12,"Johnson, Gary",libertarian,FALSE,72477,3874046
2016,New Jersey,NJ,34,22,12,"Stein, Jill",green,FALSE,37772,3874046
2016,New Jersey,NJ,34,22,12,"Castle, Darrell L.",constitution party,FALSE,6161,3874046
2016,New Jersey,NJ,34,22,12,"Kennedy, Alyson",socialist workers,FALSE,2156,3874046
2016,New Jersey,NJ,34,22,12,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,1838,3874046
2016,New Jersey,NJ,34,22,12,"Moorehead, Monica",workers world party,FALSE,1749,3874046
2016,New Jersey,NJ,34,22,12,"La Riva, Gloria Estella",socialism and liberation party,FALSE,1682,3874046
2016,New Mexico,NM,35,85,66,"Clinton, Hillary",democrat,FALSE,385234,798319
2016,New Mexico,NM,35,85,66,"Trump, Donald J.",republican,FALSE,319667,798319
2016,New Mexico,NM,35,85,66,"Johnson, Gary",libertarian,FALSE,74541,798319
2016,New Mexico,NM,35,85,66,"Stein, Jill",green,FALSE,9879,798319
2016,New Mexico,NM,35,85,66,"McMullin, Evan",better for america,FALSE,5825,798319
2016,New Mexico,NM,35,85,66,"Castle, Darrell L.",constitution party,FALSE,1514,798319
2016,New Mexico,NM,35,85,66,"La Riva, Gloria Estella",socialism and liberation party,FALSE,1184,798319
2016,New Mexico,NM,35,85,66,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,475,798319
2016,New York,NY,36,21,13,"Clinton, Hillary",democrat,FALSE,4379789,7802084
2016,New York,NY,36,21,13,"Trump, Donald J.",republican,FALSE,2527142,7802084
2016,New York,NY,36,21,13,"Trump, Donald J.",conservative,FALSE,292392,7802084
2016,New York,NY,36,21,13,"Clinton, Hillary",working families,FALSE,140041,7802084
2016,New York,NY,36,21,13,"Johnson, Gary",independence,FALSE,119156,7802084
2016,New York,NY,36,21,13,"Stein, Jill",green,FALSE,107934,7802084
2016,New York,NY,36,21,13,Blank Vote,,FALSE,77179,7802084
2016,New York,NY,36,21,13,"Johnson, Gary",libertarian,FALSE,57442,7802084
2016,New York,NY,36,21,13,Scattering,,FALSE,48447,7802084
2016,New York,NY,36,21,13,"Clinton, Hillary",women's equality,FALSE,36294,7802084
2016,New York,NY,36,21,13,,,TRUE,12816,7802084
2016,New York,NY,36,21,13,Void Vote,,FALSE,3452,7802084
2016,North Carolina,NC,37,56,47,"Trump, Donald J.",republican,FALSE,2362631,4741564
2016,North Carolina,NC,37,56,47,"Clinton, Hillary",democrat,FALSE,2189316,4741564
2016,North Carolina,NC,37,56,47,"Johnson, Gary",libertarian,FALSE,130126,4741564
2016,North Carolina,NC,37,56,47,Scattering,,TRUE,47386,4741564
2016,North Carolina,NC,37,56,47,,,TRUE,12105,4741564
2016,North Dakota,ND,38,44,36,"Trump, Donald J.",republican,FALSE,216794,344360
2016,North Dakota,ND,38,44,36,"Clinton, Hillary",democrat,FALSE,93758,344360
2016,North Dakota,ND,38,44,36,"Johnson, Gary",libertarian,FALSE,21434,344360
2016,North Dakota,ND,38,44,36,,,TRUE,6397,344360
2016,North Dakota,ND,38,44,36,"Stein, Jill",green,FALSE,3780,344360
2016,North Dakota,ND,38,44,36,"Castle, Darrell L.",constitution party,FALSE,1833,344360
2016,North Dakota,ND,38,44,36,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,364,344360
2016,Ohio,OH,39,31,24,"Trump, Donald J.",republican,FALSE,2841005,5496487
2016,Ohio,OH,39,31,24,"Clinton, Hillary",democrat,FALSE,2394164,5496487
2016,Ohio,OH,39,31,24,,no party affiliation,FALSE,198733,5496487
2016,Ohio,OH,39,31,24,"Stein, Jill",green,FALSE,46271,5496487
2016,Ohio,OH,39,31,24,,,TRUE,16314,5496487
2016,Oklahoma,OK,40,73,53,"Trump, Donald J.",republican,FALSE,949136,1452992
2016,Oklahoma,OK,40,73,53,"Clinton, Hillary",democrat,FALSE,420375,1452992
2016,Oklahoma,OK,40,73,53,"Johnson, Gary",libertarian,FALSE,83481,1452992
2016,Oregon,OR,41,92,72,"Clinton, Hillary",democrat,FALSE,1002106,2001336
2016,Oregon,OR,41,92,72,"Trump, Donald J.",republican,FALSE,782403,2001336
2016,Oregon,OR,41,92,72,"Johnson, Gary",libertarian,FALSE,94231,2001336
2016,Oregon,OR,41,92,72,Other,,FALSE,72594,2001336
2016,Oregon,OR,41,92,72,"Stein, Jill",green,FALSE,50002,2001336
2016,Pennsylvania,PA,42,23,14,"Trump, Donald J.",republican,FALSE,2970733,6115402
2016,Pennsylvania,PA,42,23,14,"Clinton, Hillary",democrat,FALSE,2926441,6115402
2016,Pennsylvania,PA,42,23,14,"Johnson, Gary",libertarian,FALSE,146715,6115402
2016,Pennsylvania,PA,42,23,14,"Stein, Jill",green,FALSE,49941,6115402
2016,Pennsylvania,PA,42,23,14,"Castle, Darrell L.",constitution party,FALSE,21572,6115402
2016,Rhode Island,RI,44,15,5,"Clinton, Hillary",democrat,FALSE,252525,464144
2016,Rhode Island,RI,44,15,5,"Trump, Donald J.",republican,FALSE,180543,464144
2016,Rhode Island,RI,44,15,5,"Johnson, Gary",libertarian,FALSE,14746,464144
2016,Rhode Island,RI,44,15,5,,,TRUE,9439,464144
2016,Rhode Island,RI,44,15,5,"Stein, Jill",green,FALSE,6220,464144
2016,Rhode Island,RI,44,15,5,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,671,464144
2016,South Carolina,SC,45,57,48,"Trump, Donald J.",republican,FALSE,1155389,2103027
2016,South Carolina,SC,45,57,48,"Clinton, Hillary",democrat,FALSE,855373,2103027
2016,South Carolina,SC,45,57,48,"Johnson, Gary",libertarian,FALSE,49204,2103027
2016,South Carolina,SC,45,57,48,"McMullin, Evan",independence,FALSE,21016,2103027
2016,South Carolina,SC,45,57,48,"Stein, Jill",green,FALSE,13034,2103027
2016,South Carolina,SC,45,57,48,"Castle, Darrell L.",constitution party,FALSE,5765,2103027
2016,South Carolina,SC,45,57,48,"Skewes, Peter",american,FALSE,3246,2103027
2016,South Dakota,SD,46,45,37,"Trump, Donald J.",republican,FALSE,227721,370093
2016,South Dakota,SD,46,45,37,"Clinton, Hillary",democrat,FALSE,117458,370093
2016,South Dakota,SD,46,45,37,"Johnson, Gary",libertarian,FALSE,20850,370093
2016,South Dakota,SD,46,45,37,"Castle, Darrell L.",constitution party,FALSE,4064,370093
2016,Tennessee,TN,47,62,54,"Trump, Donald J.",republican,FALSE,1522925,2508027
2016,Tennessee,TN,47,62,54,"Clinton, Hillary",democrat,FALSE,870695,2508027
2016,Tennessee,TN,47,62,54,,independent,FALSE,100618,2508027
2016,Tennessee,TN,47,62,54,,,TRUE,13789,2508027
2016,Texas,TX,48,74,49,"Trump, Donald J.",republican,FALSE,4685047,8969226
2016,Texas,TX,48,74,49,"Clinton, Hillary",democrat,FALSE,3877868,8969226
2016,Texas,TX,48,74,49,"Johnson, Gary",libertarian,FALSE,283492,8969226
